item_purchased,size,color,category,season,review_rating,purchase_amount,discount_applied,shipping_type,payment_method,customer_id
Jeans,L,Olive,Clothing,Fall,2.6,91.0,No,Next Day Air,PayPal,2980
Shirt,L,Black,Clothing,Summer,5.0,261.1362046204621,Yes,Standard,Debit Card,4803
Handbag,Free Size,Blue,Accessories,Summer,3.6,46.0,No,Express,Venmo,3077
Backpack,Free Size,Gold,Accessories,Fall,3.3,25.0,Yes,Next Day Air,Venmo,609
Pants,L,Cyan,Clothing,Fall,2.6,45.0,No,Next Day Air,Venmo,3668
Socks,M,Pink,Clothing,Fall,3.0,45.0,No,Express,Credit Card,3123
Shoes,M,Silver,Footwear,Fall,3.7,33.0,No,Free Shipping,Bank Transfer,3098
Shirt,L,Blue,Clothing,Spring,4.8,72.0,No,Store Pickup,Cash,2227
Sweater,M,Turquoise,Clothing,Spring,3.9,60.0,No,Express,Debit Card,2383
Shoes,M,Green,Footwear,Autumn,3.5454545454545454,277.3683027522936,No,Express,Debit Card,4377
Phone,Not Applicable,Red,Electronics,Winter,2.9156626506024095,752.5371604938272,Yes,Standard,PayPal,4512
Dress,L,Green,Clothing,Summer,4.2,25.0,No,Express,Venmo,3839
Shirt,M,Green,Clothing,Summer,3.4741258741258743,914.23,No,Standard,Debit Card,4938
Jacket,M,Orange,Outerwear,Spring,3.3,27.0,Yes,Next Day Air,Debit Card,1056
Handbag,Free Size,Black,Accessories,Winter,4.1,45.0,No,Free Shipping,Credit Card,2284
Phone,Not Applicable,White,Electronics,Summer,2.9156626506024095,752.5371604938272,No,Express,Cash,4594
Hoodie,XL,Pink,Clothing,Spring,4.6,67.0,Yes,Free Shipping,PayPal,1113
Headphones,Not Applicable,Red,Electronics,Summer,5.0,825.1690217391305,No,Standard,Debit Card,4205
Shirt,M,Red,Clothing,Winter,3.4741258741258743,261.1362046204621,Yes,Express,Credit Card,4124
Handbag,Free Size,Turquoise,Accessories,Summer,5.0,51.0,No,Store Pickup,Cash,3380
Headphones,Not Applicable,Black,Electronics,Summer,4.0,825.1690217391305,Yes,Standard,PayPal,4347
Socks,S,Teal,Clothing,Winter,3.4,71.0,No,Free Shipping,Debit Card,2091
Belt,Free Size,Silver,Accessories,Winter,4.6,73.0,No,Free Shipping,Venmo,3010
Shorts,S,Cyan,Clothing,Fall,5.0,87.0,No,Standard,Venmo,3845
Shirt,S,Brown,Clothing,Summer,4.3,85.0,Yes,Express,Venmo,153
Laptop,Not Applicable,Green,Electronics,Autumn,1.0,118.61,Yes,Standard,PayPal,4269
Gloves,Free Size,Violet,Accessories,Winter,3.9,90.0,Yes,Store Pickup,Cash,837
Belt,Free Size,Indigo,Accessories,Spring,2.9,94.0,No,Next Day Air,Credit Card,1971
Shoes,L,Violet,Footwear,Spring,3.3,74.0,Yes,Free Shipping,PayPal,227
Bag,Free Size,Red,Accessories,Autumn,5.0,737.5294936708862,Yes,Standard,Cash,4989
Handbag,Free Size,Blue,Accessories,Winter,3.8,41.0,No,Next Day Air,Debit Card,1702
Hat,Free Size,Green,Accessories,Summer,3.8,73.0,Yes,Express,Cash,200
Shoes,L,Black,Footwear,Spring,2.7,40.0,No,Store Pickup,Debit Card,2717
Belt,Free Size,Teal,Accessories,Summer,3.0,20.0,Yes,Express,Cash,1506
Pants,S,Indigo,Clothing,Fall,4.0,69.0,No,Next Day Air,Cash,2419
Jewelry,Free Size,White,Accessories,Summer,4.9,72.0,Yes,Standard,Debit Card,321
Headphones,Not Applicable,White,Electronics,Autumn,4.0,789.72,Yes,Express,Credit Card,4163
Phone,Not Applicable,White,Electronics,Autumn,2.9156626506024095,510.59,No,Standard,Credit Card,4900
Headphones,Not Applicable,Red,Electronics,Summer,3.1139240506329116,825.1690217391305,Yes,Express,PayPal,5088
Shirt,M,Blue,Clothing,Winter,3.6,23.0,No,Next Day Air,Bank Transfer,2102
Scarf,Free Size,Lavender,Accessories,Fall,3.2,75.0,No,2-Day Shipping,Credit Card,1836
Sandals,M,Charcoal,Footwear,Spring,4.5,66.0,No,Store Pickup,Cash,3702
Sweater,XL,Turquoise,Clothing,Winter,3.5,45.0,Yes,Free Shipping,Bank Transfer,241
Dress,M,Orange,Clothing,Summer,3.6,45.0,No,Store Pickup,Credit Card,2983
Jewelry,Free Size,Lavender,Accessories,Spring,4.7,29.0,Yes,Express,Cash,897
Phone,Not Applicable,Red,Electronics,Summer,2.9156626506024095,627.73,No,Standard,Cash,4663
Jewelry,Free Size,Olive,Accessories,Winter,3.0,50.0,No,2-Day Shipping,Cash,3667
Sweater,L,Cyan,Clothing,Summer,3.9,24.0,Yes,Store Pickup,Debit Card,817
Skirt,M,Teal,Clothing,Winter,2.8,81.0,Yes,Store Pickup,PayPal,16
Belt,Free Size,Gray,Accessories,Spring,4.9,39.0,No,Express,PayPal,2537
Blouse,M,Violet,Clothing,Summer,4.7,46.0,No,2-Day Shipping,Venmo,3694
Skirt,S,Brown,Clothing,Fall,4.1,37.0,No,Standard,PayPal,2823
Hoodie,L,Green,Clothing,Summer,4.6,86.0,No,Standard,Bank Transfer,2896
Shirt,M,Red,Clothing,Summer,2.0,1343.37,Yes,Standard,Credit Card,4945
Sneakers,XL,Black,Footwear,Fall,4.2,55.0,No,Next Day Air,Debit Card,2409
Sandals,M,Lavender,Footwear,Summer,2.7,90.0,Yes,2-Day Shipping,Bank Transfer,1126
Jewelry,Free Size,Green,Accessories,Winter,3.5,42.0,No,Express,Venmo,2798
Sandals,M,Turquoise,Footwear,Summer,3.3,60.0,Yes,Next Day Air,Venmo,304
Coat,S,Violet,Outerwear,Fall,4.1,56.0,No,Express,Venmo,2450
Sunglasses,Free Size,Black,Accessories,Winter,3.5,27.0,No,Standard,Cash,2572
Shirt,S,White,Clothing,Winter,1.0,261.1362046204621,No,Standard,Credit Card,4390
Boots,S,Yellow,Footwear,Spring,4.7,26.0,Yes,Next Day Air,PayPal,1601
Hat,Free Size,Indigo,Accessories,Winter,2.6,84.0,Yes,Express,Debit Card,774
T-shirt,M,Purple,Clothing,Summer,3.5,66.0,Yes,Free Shipping,Venmo,1025
Socks,M,Brown,Clothing,Summer,2.6,63.0,No,Free Shipping,Bank Transfer,2943
Shoes,L,Gold,Footwear,Winter,3.7,82.0,No,Express,Debit Card,3658
Sneakers,M,Pink,Footwear,Summer,3.0,99.0,Yes,Store Pickup,Cash,766
Sunglasses,Free Size,White,Accessories,Winter,3.2,59.0,Yes,Express,Credit Card,554
Bag,Free Size,Blue,Accessories,Spring,1.0,737.5294936708862,Yes,Standard,PayPal,4007
Coat,M,Gold,Outerwear,Spring,3.5,91.0,No,2-Day Shipping,Credit Card,3294
Watch,Not Applicable,Green,Electronics,Spring,3.0759493670886076,749.08,Yes,Express,PayPal,4631
Shoes,M,Cyan,Footwear,Fall,2.9,36.0,No,Store Pickup,Credit Card,2508
Skirt,L,White,Clothing,Winter,2.9,94.0,No,2-Day Shipping,Credit Card,3339
Coat,L,Green,Outerwear,Fall,4.3,100.0,No,Standard,Debit Card,2843
Sandals,M,Beige,Footwear,Summer,4.6,26.0,Yes,Store Pickup,Venmo,796
Sandals,L,Violet,Footwear,Summer,4.1,67.0,No,Next Day Air,Venmo,1934
Coat,L,White,Outerwear,Summer,3.5,40.0,No,2-Day Shipping,Credit Card,3220
Sneakers,M,Olive,Footwear,Winter,4.7,92.0,No,Store Pickup,Debit Card,2067
Shorts,M,Gold,Clothing,Summer,4.8,37.0,No,2-Day Shipping,PayPal,2245
Boots,S,Violet,Footwear,Summer,4.1,68.0,Yes,Store Pickup,Cash,632
Sweater,XL,Red,Clothing,Fall,2.9,44.0,No,Express,Bank Transfer,1874
Phone,Not Applicable,White,Electronics,Autumn,2.9156626506024095,752.5371604938272,No,Standard,Credit Card,4677
Shoes,M,Green,Footwear,Autumn,3.5454545454545454,412.8,Yes,Standard,Credit Card,4437
Headphones,Not Applicable,Blue,Electronics,Spring,3.1139240506329116,825.1690217391305,No,Standard,Debit Card,4161
Shirt,S,Gray,Clothing,Spring,4.7,57.0,Yes,Express,Venmo,1458
Phone,Not Applicable,Red,Electronics,Summer,2.9156626506024095,752.5371604938272,Yes,Standard,Cash,4634
Shirt,L,White,Clothing,Winter,3.4741258741258743,213.14,Yes,Express,Credit Card,4032
Shirt,L,Blue,Clothing,Spring,3.8,23.0,No,Standard,Debit Card,1939
Pants,L,Blue,Clothing,Winter,3.3,25.0,No,2-Day Shipping,Cash,2692
Shoes,M,White,Footwear,Summer,4.0,632.95,Yes,Standard,Cash,4384
Jacket,M,Silver,Outerwear,Summer,4.9,67.0,Yes,Free Shipping,Venmo,33
Watch,Not Applicable,Black,Electronics,Spring,4.0,662.1159090909091,Yes,Express,Cash,4751
Blouse,S,Maroon,Clothing,Summer,3.8,69.0,No,Next Day Air,Cash,2192
Sandals,XL,Orange,Footwear,Summer,4.8,21.0,No,Next Day Air,PayPal,3692
Shorts,M,Violet,Clothing,Fall,4.6,94.0,No,Free Shipping,Venmo,2502
Boots,S,Yellow,Footwear,Winter,4.0,66.0,No,Express,Cash,2235
Socks,M,Maroon,Clothing,Winter,4.6,25.0,No,Free Shipping,Credit Card,3373
Jacket,L,Turquoise,Outerwear,Fall,2.9,77.0,No,Express,Cash,1976
Jacket,M,Purple,Outerwear,Summer,4.7,34.0,No,Next Day Air,Bank Transfer,2318
Phone,Not Applicable,Green,Electronics,Spring,1.0,1104.47,Yes,Express,PayPal,4484
Skirt,L,Peach,Clothing,Summer,4.2,55.0,No,Store Pickup,Cash,3014
Sweater,L,Green,Clothing,Spring,4.0,58.0,No,Next Day Air,PayPal,1760
Boots,M,Violet,Footwear,Summer,4.1,38.0,Yes,Store Pickup,Venmo,946
T-shirt,L,Maroon,Clothing,Summer,4.0,85.0,No,Next Day Air,Cash,1858
Belt,Free Size,Gray,Accessories,Summer,3.8,51.0,Yes,2-Day Shipping,Debit Card,877
Handbag,Free Size,Lavender,Accessories,Winter,3.3,49.0,No,Free Shipping,Credit Card,1784
Pants,L,Orange,Clothing,Winter,3.8,52.0,No,Store Pickup,PayPal,3175
Blouse,M,Brown,Clothing,Fall,2.8,53.0,No,Express,Credit Card,3004
Phone,Not Applicable,White,Electronics,Summer,2.9156626506024095,784.97,No,Standard,PayPal,4582
Jacket,L,Pink,Outerwear,Winter,5.0,67.0,No,Express,Venmo,3287
Shoes,L,White,Footwear,Summer,3.5454545454545454,478.64,Yes,Express,Cash,4808
Watch,Not Applicable,Blue,Electronics,Winter,3.0759493670886076,662.1159090909091,No,Standard,Credit Card,4486
Headphones,Not Applicable,Red,Electronics,Autumn,3.1139240506329116,825.1690217391305,No,Express,Credit Card,4586
Jewelry,Free Size,Lavender,Accessories,Fall,3.8,89.0,No,2-Day Shipping,Debit Card,1768
Shoes,L,Red,Footwear,Autumn,5.0,454.0,No,Express,Debit Card,4245
Handbag,Free Size,Brown,Accessories,Fall,4.1,77.0,No,Express,Venmo,2619
Sunglasses,Free Size,Yellow,Accessories,Fall,4.7,44.0,No,Express,Bank Transfer,2671
Hat,Free Size,Green,Accessories,Winter,4.1,46.0,No,Store Pickup,Cash,3377
Headphones,Not Applicable,White,Electronics,Spring,3.1139240506329116,825.1690217391305,No,Express,Credit Card,4397
Sandals,M,Violet,Footwear,Spring,3.2,35.0,No,Free Shipping,Cash,3329
Watch,Not Applicable,Red,Electronics,Spring,3.0759493670886076,662.1159090909091,No,Standard,Credit Card,4276
Shoes,L,Lavender,Footwear,Fall,4.6,96.0,Yes,Next Day Air,Cash,809
Shoes,L,White,Footwear,Summer,4.0,277.3683027522936,No,Standard,Debit Card,4842
Hat,Free Size,Pink,Accessories,Summer,3.4,42.0,No,2-Day Shipping,Credit Card,3879
Sandals,L,Silver,Footwear,Winter,2.6,58.0,No,Express,PayPal,3836
Boots,M,Teal,Footwear,Summer,4.9,35.0,No,2-Day Shipping,Bank Transfer,1906
Socks,S,Beige,Clothing,Summer,2.9,83.0,Yes,Free Shipping,Cash,225
Skirt,S,Gray,Clothing,Spring,3.3,33.0,Yes,Standard,PayPal,1482
Phone,Not Applicable,White,Electronics,Winter,4.0,752.5371604938272,No,Express,Debit Card,4323
Hat,Free Size,Magenta,Accessories,Spring,2.7,38.0,Yes,Express,Venmo,203
Gloves,Free Size,Lavender,Accessories,Spring,2.8,74.0,Yes,Express,Cash,259
Headphones,Not Applicable,Black,Electronics,Spring,3.0,377.18,No,Standard,Credit Card,5075
Hoodie,M,Olive,Clothing,Fall,3.0,50.0,No,Free Shipping,PayPal,3118
Shirt,M,Peach,Clothing,Summer,4.1,73.0,No,Standard,Credit Card,2473
Jeans,L,Red,Clothing,Summer,4.1,82.0,No,2-Day Shipping,Debit Card,2277
Sandals,S,Black,Footwear,Summer,3.8,34.0,No,Next Day Air,Venmo,2238
Coat,L,White,Outerwear,Summer,4.6,27.0,Yes,Express,Venmo,374
Jeans,S,Orange,Clothing,Spring,3.1,88.0,No,Next Day Air,Venmo,3567
Watch,Not Applicable,Blue,Electronics,Spring,3.0759493670886076,662.1159090909091,No,Standard,Debit Card,4455
Handbag,Free Size,Charcoal,Accessories,Spring,4.5,61.0,Yes,Express,Credit Card,1408
Shorts,M,Blue,Clothing,Summer,3.0,91.0,Yes,2-Day Shipping,PayPal,1356
Shorts,M,Violet,Clothing,Winter,2.5,32.0,No,Express,Debit Card,2186
Coat,M,Yellow,Outerwear,Fall,4.5,85.0,Yes,2-Day Shipping,Credit Card,290
Handbag,Free Size,Black,Accessories,Summer,4.4,78.0,No,Express,Debit Card,1843
Dress,M,Turquoise,Clothing,Summer,4.1,40.0,Yes,Standard,Bank Transfer,84
Scarf,Free Size,Olive,Accessories,Fall,4.1,88.0,Yes,Standard,Credit Card,231
Boots,M,Teal,Footwear,Fall,3.4,54.0,Yes,Store Pickup,Venmo,754
Hoodie,L,Gold,Clothing,Winter,4.9,98.0,No,2-Day Shipping,Venmo,1993
Phone,Not Applicable,Black,Electronics,Autumn,4.0,752.5371604938272,No,Standard,PayPal,4183
Socks,M,Red,Clothing,Winter,4.5,69.0,Yes,Standard,Cash,1222
Watch,Not Applicable,Blue,Electronics,Spring,1.0,639.97,Yes,Express,Cash,4469
Dress,L,Green,Clothing,Summer,3.9,71.0,No,Standard,PayPal,2992
Sneakers,M,Olive,Footwear,Summer,2.5,49.0,No,Next Day Air,Debit Card,3231
Shirt,L,Olive,Clothing,Summer,4.0,75.0,No,Store Pickup,Venmo,2641
Belt,Free Size,Black,Accessories,Spring,4.6,20.0,Yes,Express,Cash,978
Boots,L,Olive,Footwear,Fall,3.7,72.0,Yes,Next Day Air,Debit Card,962
Belt,Free Size,Indigo,Accessories,Fall,3.4,73.0,Yes,Express,Credit Card,1185
Boots,M,Black,Footwear,Summer,3.6,95.0,Yes,Free Shipping,Credit Card,1449
Jewelry,Free Size,Purple,Accessories,Winter,4.4,98.0,Yes,Standard,PayPal,1470
Jeans,L,Gray,Clothing,Winter,3.9,39.0,Yes,Free Shipping,Bank Transfer,473
Hat,Free Size,Magenta,Accessories,Fall,3.5,27.0,No,Store Pickup,Venmo,3614
Hat,Free Size,Blue,Accessories,Winter,4.1,83.0,No,Standard,PayPal,3544
Socks,M,Purple,Clothing,Fall,3.4,60.0,No,Store Pickup,Venmo,2452
Shirt,XL,Red,Clothing,Summer,5.0,938.96,No,Standard,Cash,4273
Headphones,Not Applicable,Red,Electronics,Summer,3.1139240506329116,825.1690217391305,Yes,Express,Debit Card,4025
Hat,Free Size,Purple,Accessories,Summer,4.0,79.0,No,Express,Cash,1817
Jeans,L,Magenta,Clothing,Spring,4.4,58.0,No,Store Pickup,Credit Card,2487
Hoodie,M,Orange,Clothing,Summer,4.7,91.0,Yes,Express,Credit Card,690
Socks,S,Charcoal,Clothing,Summer,2.6,86.0,No,Next Day Air,Debit Card,2533
Sandals,S,Beige,Footwear,Spring,3.2,68.0,Yes,2-Day Shipping,Debit Card,1292
Sneakers,XL,Teal,Footwear,Fall,3.4,84.0,No,2-Day Shipping,Cash,3239
Sweater,XL,Charcoal,Clothing,Winter,2.7,100.0,Yes,Store Pickup,Bank Transfer,582
T-shirt,XL,Magenta,Clothing,Fall,3.1,88.0,No,Standard,Bank Transfer,2557
T-shirt,M,Lavender,Clothing,Summer,4.6,64.0,No,Standard,Credit Card,1873
Dress,M,Teal,Clothing,Spring,3.2,39.0,No,Standard,Credit Card,2893
Jewelry,Free Size,Gray,Accessories,Summer,3.0,87.0,No,Express,Cash,3458
Shoes,M,White,Footwear,Fall,3.1,90.0,No,Store Pickup,Credit Card,1960
Laptop,Not Applicable,Green,Electronics,Spring,5.0,1495.94,No,Express,Credit Card,4219
Jewelry,Free Size,Black,Accessories,Winter,2.5,96.0,No,2-Day Shipping,Debit Card,3235
Bag,Free Size,Green,Accessories,Autumn,3.0,1103.56,No,Standard,Debit Card,5081
Gloves,Free Size,Pink,Accessories,Winter,4.2,77.0,No,Free Shipping,Venmo,1955
Hoodie,L,Blue,Clothing,Fall,4.1,44.0,Yes,Standard,PayPal,848
Skirt,M,Blue,Clothing,Spring,4.9,86.0,No,Store Pickup,Credit Card,3278
Pants,L,Gold,Clothing,Spring,4.4,28.0,Yes,Express,Credit Card,1101
Backpack,Free Size,Orange,Accessories,Summer,2.9,63.0,No,Store Pickup,PayPal,2331
T-shirt,M,Peach,Clothing,Fall,3.5,94.0,Yes,Express,Bank Transfer,553
Phone,Not Applicable,Black,Electronics,Spring,2.9156626506024095,752.5371604938272,No,Express,Cash,5005
T-shirt,S,Red,Clothing,Fall,3.3,32.0,No,Standard,Venmo,3325
Belt,Free Size,Charcoal,Accessories,Spring,4.6,20.0,No,Next Day Air,Cash,1756
Bag,Free Size,Red,Accessories,Winter,5.0,737.5294936708862,Yes,Standard,Debit Card,4737
Gloves,Free Size,Green,Accessories,Fall,4.0,27.0,Yes,Express,Credit Card,168
Backpack,Free Size,Silver,Accessories,Summer,2.9,21.0,Yes,Standard,PayPal,692
Shirt,M,Teal,Clothing,Fall,3.9,87.0,Yes,2-Day Shipping,Venmo,511
Backpack,Free Size,Peach,Accessories,Fall,2.9,63.0,No,Next Day Air,Credit Card,2376
Shirt,M,Green,Clothing,Spring,5.0,261.1362046204621,Yes,Standard,Debit Card,4322
Boots,M,Indigo,Footwear,Winter,4.2,40.0,No,Express,Debit Card,3069
Skirt,L,Black,Clothing,Winter,2.5,36.0,No,Store Pickup,Cash,2988
Sneakers,M,Black,Footwear,Spring,3.2,96.0,No,2-Day Shipping,Bank Transfer,3331
Watch,Not Applicable,Blue,Electronics,Autumn,2.0,1080.39,No,Standard,Credit Card,4974
Dress,L,Green,Clothing,Winter,3.2,66.0,Yes,2-Day Shipping,Cash,599
Shoes,M,Blue,Footwear,Summer,3.5454545454545454,277.3683027522936,No,Standard,Cash,4923
Coat,XL,Yellow,Outerwear,Fall,3.9,94.0,No,Store Pickup,PayPal,2266
Skirt,M,Gold,Clothing,Spring,4.6,20.0,Yes,Store Pickup,Credit Card,295
Phone,Not Applicable,Green,Electronics,Summer,2.9156626506024095,726.15,Yes,Express,Cash,4721
Laptop,Not Applicable,Black,Electronics,Spring,3.1515151515151514,1310.4,No,Express,Cash,5067
Laptop,Not Applicable,White,Electronics,Summer,5.0,809.5398611111111,Yes,Express,Debit Card,4760
Pants,M,Lavender,Clothing,Winter,2.7,69.0,Yes,Next Day Air,Bank Transfer,1334
Blouse,XL,Silver,Clothing,Fall,4.2,44.0,No,2-Day Shipping,Cash,3321
Hat,Free Size,Teal,Accessories,Fall,3.1,31.0,Yes,Free Shipping,Debit Card,1321
Boots,M,Violet,Footwear,Fall,4.9,31.0,Yes,Store Pickup,Bank Transfer,180
Skirt,M,Pink,Clothing,Winter,3.8,83.0,No,Standard,Bank Transfer,1710
Sandals,M,Lavender,Footwear,Fall,4.0,26.0,No,Free Shipping,PayPal,3023
Sweater,M,Beige,Clothing,Fall,4.5,33.0,Yes,2-Day Shipping,Venmo,385
Socks,M,Indigo,Clothing,Winter,3.5,79.0,No,2-Day Shipping,Debit Card,2316
Coat,M,Gold,Outerwear,Winter,4.5,72.0,Yes,Express,Venmo,13
Sunglasses,Free Size,Blue,Accessories,Winter,2.6,76.0,Yes,Standard,Bank Transfer,668
Shirt,XL,White,Clothing,Summer,2.0,1131.2,Yes,Standard,Credit Card,4123
Socks,L,Magenta,Clothing,Summer,3.4,29.0,No,Store Pickup,Credit Card,1879
Jewelry,Free Size,Silver,Accessories,Summer,3.1,82.0,No,Store Pickup,Cash,2048
Jeans,S,Yellow,Clothing,Spring,3.7,47.0,Yes,Express,Bank Transfer,935
Socks,S,Green,Clothing,Winter,4.1,32.0,No,Next Day Air,Bank Transfer,2018
Jewelry,Free Size,Maroon,Accessories,Spring,5.0,68.0,No,2-Day Shipping,Debit Card,3647
Laptop,Not Applicable,Red,Electronics,Winter,3.0,809.5398611111111,Yes,Standard,Debit Card,5071
Jewelry,Free Size,White,Accessories,Spring,2.9,91.0,No,Express,Venmo,2997
Shorts,L,Gray,Clothing,Summer,3.1,67.0,Yes,Next Day Air,Bank Transfer,969
Headphones,Not Applicable,Red,Electronics,Summer,3.0,825.1690217391305,Yes,Standard,Cash,4998
Blouse,M,Peach,Clothing,Spring,2.6,25.0,No,Express,Bank Transfer,3151
Dress,M,Cyan,Clothing,Fall,2.8,97.0,No,Free Shipping,Bank Transfer,3269
Skirt,M,Purple,Clothing,Summer,3.4,67.0,Yes,Standard,Debit Card,164
Watch,Not Applicable,Green,Electronics,Spring,3.0,1106.69,Yes,Express,Cash,5054
Shorts,S,Turquoise,Clothing,Spring,3.6,82.0,Yes,Standard,Bank Transfer,448
Sandals,M,Silver,Footwear,Spring,3.9,27.0,Yes,Next Day Air,Cash,1471
Watch,Not Applicable,Green,Electronics,Autumn,3.0759493670886076,662.1159090909091,No,Express,PayPal,4024
Socks,L,Charcoal,Clothing,Spring,4.0,51.0,No,Standard,Credit Card,2032
Handbag,Free Size,Gold,Accessories,Winter,3.0,53.0,Yes,Store Pickup,PayPal,776
Boots,S,Maroon,Footwear,Winter,3.8,95.0,No,2-Day Shipping,PayPal,2856
Belt,Free Size,Orange,Accessories,Summer,4.8,99.0,Yes,Standard,Cash,757
Jeans,S,Violet,Clothing,Fall,4.0,20.0,No,2-Day Shipping,Debit Card,1796
Hoodie,M,Silver,Clothing,Summer,3.8,51.0,No,Next Day Air,Credit Card,2629
Headphones,Not Applicable,Blue,Electronics,Winter,3.1139240506329116,1384.26,No,Standard,Credit Card,4969
Pants,L,Yellow,Clothing,Spring,4.9,85.0,No,Express,Venmo,2661
Pants,S,Maroon,Clothing,Spring,4.6,98.0,No,Express,Bank Transfer,2774
Jacket,L,Cyan,Outerwear,Summer,3.4,64.0,No,Free Shipping,Venmo,1777
Skirt,M,Pink,Clothing,Summer,2.8,88.0,Yes,Next Day Air,Cash,466
Gloves,Free Size,Cyan,Accessories,Spring,4.1,94.0,No,Express,Cash,2377
Coat,M,Indigo,Outerwear,Spring,5.0,30.0,No,2-Day Shipping,Credit Card,2292
Blouse,L,Blue,Clothing,Spring,3.2,48.0,No,Next Day Air,PayPal,3040
Scarf,Free Size,Indigo,Accessories,Winter,3.0,90.0,No,2-Day Shipping,Bank Transfer,2565
Scarf,Free Size,Charcoal,Accessories,Winter,4.3,62.0,No,Free Shipping,Venmo,1780
Scarf,Free Size,Purple,Accessories,Spring,4.0,96.0,Yes,Store Pickup,Credit Card,1074
Shorts,L,Olive,Clothing,Spring,3.8,43.0,No,Next Day Air,PayPal,2678
Shirt,M,Blue,Clothing,Summer,5.0,716.34,Yes,Standard,PayPal,4431
Sunglasses,Free Size,Beige,Accessories,Winter,3.5,68.0,No,Express,PayPal,2923
Gloves,Free Size,Peach,Accessories,Spring,4.6,55.0,Yes,Express,Cash,407
Watch,Not Applicable,Green,Electronics,Winter,3.0759493670886076,662.1159090909091,Yes,Express,PayPal,4466
Socks,M,Indigo,Clothing,Winter,4.7,25.0,No,Express,PayPal,3271
Jewelry,Free Size,Lavender,Accessories,Winter,3.6,27.0,No,2-Day Shipping,Cash,2001
Shorts,M,Violet,Clothing,Summer,3.9,41.0,Yes,Free Shipping,Venmo,253
Shirt,L,Turquoise,Clothing,Spring,3.6,46.0,Yes,Express,Debit Card,1407
Shirt,S,Gray,Clothing,Spring,3.9,65.0,No,Standard,Venmo,3224
Shirt,M,Black,Clothing,Summer,4.0,993.53,No,Express,Credit Card,4288
Jacket,L,Gold,Outerwear,Winter,2.7,43.0,No,Free Shipping,Bank Transfer,1935
Jewelry,Free Size,Blue,Accessories,Summer,3.9,81.0,No,2-Day Shipping,Credit Card,3512
Blouse,M,Green,Clothing,Spring,4.2,23.0,No,Next Day Air,Venmo,3297
Sweater,XL,Gold,Clothing,Spring,2.9,56.0,No,Express,PayPal,2055
Belt,Free Size,Magenta,Accessories,Fall,3.1,40.0,Yes,Free Shipping,Credit Card,1367
Shirt,M,Brown,Clothing,Winter,3.3,98.0,No,Store Pickup,Bank Transfer,2059
Handbag,Free Size,Charcoal,Accessories,Summer,3.4,84.0,No,Store Pickup,Bank Transfer,3701
Coat,S,Peach,Outerwear,Spring,4.4,32.0,Yes,Standard,Bank Transfer,85
Backpack,Free Size,Brown,Accessories,Summer,4.7,73.0,Yes,Store Pickup,Credit Card,57
Pants,M,Gray,Clothing,Spring,3.9,84.0,No,Next Day Air,PayPal,2649
Sweater,M,Beige,Clothing,Winter,4.8,23.0,No,Next Day Air,Cash,2021
Pants,M,Purple,Clothing,Summer,4.7,36.0,Yes,Express,Venmo,1139
Dress,XL,Charcoal,Clothing,Spring,4.9,70.0,Yes,Next Day Air,Cash,1019
Scarf,Free Size,Charcoal,Accessories,Summer,2.6,87.0,No,2-Day Shipping,Venmo,3595
Laptop,Not Applicable,Black,Electronics,Summer,3.1515151515151514,809.5398611111111,Yes,Express,PayPal,5028
Hat,Free Size,Charcoal,Accessories,Winter,4.2,32.0,Yes,Standard,Bank Transfer,606
Jewelry,Free Size,Black,Accessories,Summer,4.0,31.0,Yes,Next Day Air,Credit Card,1614
Jacket,M,White,Outerwear,Winter,4.3,80.0,Yes,Free Shipping,PayPal,658
Scarf,Free Size,Violet,Accessories,Spring,3.4,74.0,No,Store Pickup,Cash,2155
Sunglasses,Free Size,Teal,Accessories,Fall,3.5,75.0,Yes,Express,Credit Card,1559
Hoodie,M,Green,Clothing,Summer,4.8,97.0,No,2-Day Shipping,Cash,2485
Backpack,Free Size,Black,Accessories,Winter,4.3,31.0,Yes,Express,Bank Transfer,1175
Pants,S,Pink,Clothing,Spring,3.4,78.0,No,2-Day Shipping,Credit Card,3388
Dress,S,Black,Clothing,Fall,4.1,48.0,Yes,Store Pickup,Credit Card,30
Shirt,M,Silver,Clothing,Spring,4.2,24.0,Yes,2-Day Shipping,PayPal,924
Bag,Free Size,Blue,Accessories,Summer,3.159090909090909,737.5294936708862,Yes,Standard,PayPal,5085
Jeans,L,Teal,Clothing,Summer,3.8,87.0,No,2-Day Shipping,Bank Transfer,2859
Pants,M,Blue,Clothing,Winter,3.8,62.0,Yes,Next Day Air,Bank Transfer,1210
Shirt,S,Yellow,Clothing,Winter,4.9,83.0,No,Free Shipping,PayPal,3147
Scarf,Free Size,Black,Accessories,Fall,3.2,78.0,Yes,2-Day Shipping,Credit Card,198
Dress,M,Peach,Clothing,Spring,3.5,21.0,Yes,Next Day Air,Venmo,1638
Skirt,S,White,Clothing,Winter,4.8,73.0,No,Standard,PayPal,2146
Coat,L,Gray,Outerwear,Winter,4.4,33.0,Yes,Store Pickup,Debit Card,68
Boots,L,Black,Footwear,Spring,5.0,55.0,Yes,Store Pickup,Credit Card,966
Scarf,Free Size,Blue,Accessories,Fall,4.9,82.0,No,Express,PayPal,2261
