customer_id,age,gender,subscription_status,previous_purchases,frequency_of_purchases,location
2445,47,Male,No,15.0,Bi-Weekly,West Virginia
2913,48,Female,No,27.0,Bi-Weekly,Oregon
1456,60,Male,No,1.0,Every 3 Months,Alabama
4198,42,Female,Yes,31.0,Weekly,Phoenix
3319,45,Female,No,15.0,Monthly,North Dakota
5070,37,Other,No,5.0,Quarterly,Los Angeles
944,32,Male,Yes,13.0,Fortnightly,Oklahoma
3476,48,Female,No,9.0,Quarterly,South Carolina
2968,34,Female,No,40.0,Annually,Indiana
2004,68,Male,No,32.0,Quarterly,Maine
644,18,Male,Yes,10.0,Every 3 Months,Oregon
4781,62,Male,No,0.0,Quarterly,New York
3581,51,Female,No,3.0,Bi-Weekly,New Hampshire
3789,43,Female,No,27.0,Monthly,Kansas
1911,29,Male,No,13.0,Quarterly,New York
4666,35,Female,No,41.0,Monthly,Chicago
2340,25,Male,No,24.0,Quarterly,Illinois
2481,61,Male,No,7.0,Fortnightly,Ohio
5048,23,Female,No,16.0,Quarterly,Chicago
871,66,Male,Yes,6.0,Bi-Weekly,West Virginia
328,61,Male,Yes,36.0,Weekly,Iowa
1219,55,Male,No,43.0,Every 3 Months,Pennsylvania
4133,54,Other,Yes,0.0,Monthly,Los Angeles
4683,46,Female,No,0.0,Weekly,Los Angeles
2676,24,Female,No,38.0,Bi-Weekly,Virginia
2278,25,Male,No,18.0,Quarterly,Alabama
2365,62,Male,No,4.0,Quarterly,Mississippi
986,32,Male,Yes,12.0,Annually,West Virginia
2283,18,Male,No,8.0,Annually,Idaho
1757,49,Male,No,14.0,Weekly,New Hampshire
3456,49,Female,No,13.0,Annually,Ohio
5007,56,Male,Yes,34.0,Quarterly,Houston
4359,32,Female,Yes,29.0,Monthly,Houston
3085,46,Female,No,43.0,Monthly,Idaho
4985,25,Other,Yes,0.0,Monthly,Houston
2389,21,Male,No,10.0,Annually,Alabama
3227,57,Female,No,38.0,Fortnightly,Minnesota
531,48,Male,Yes,25.0,Bi-Weekly,Montana
2739,50,Female,No,39.0,Every 3 Months,Ohio
4757,51,Other,Yes,0.0,Quarterly,Chicago
4543,22,Female,No,0.0,Weekly,Phoenix
3382,57,Female,No,27.0,Quarterly,Minnesota
1294,23,Male,No,30.0,Annually,Florida
88,52,Male,Yes,44.0,Fortnightly,Ohio
4714,55,Female,No,0.0,Monthly,Houston
1235,38,Male,No,2.0,Bi-Weekly,New Jersey
996,44,Male,Yes,10.0,Weekly,Idaho
1108,69,Male,No,26.0,Weekly,Texas
4535,26,Male,Yes,0.0,Weekly,Chicago
1579,62,Male,No,2.0,Quarterly,California
2403,45,Male,No,31.0,Weekly,Utah
1215,30,Male,No,5.0,Every 3 Months,Vermont
3818,66,Female,No,40.0,Annually,Missouri
3542,59,Female,No,22.0,Annually,Virginia
3109,50,Female,No,7.0,Monthly,Oregon
105,55,Male,Yes,1.0,Monthly,New Hampshire
3752,36,Female,No,8.0,Every 3 Months,Alabama
4400,58,Other,Yes,25.0,Weekly,Houston
1262,20,Male,No,2.0,Fortnightly,Connecticut
1538,68,Male,No,50.0,Annually,Alaska
1404,26,Male,No,20.0,Bi-Weekly,Georgia
5077,34,Other,Yes,39.0,Quarterly,Houston
915,43,Male,Yes,27.0,Every 3 Months,Washington
2301,18,Male,No,38.0,Monthly,Pennsylvania
2051,35,Male,No,10.0,Annually,Mississippi
142,56,Male,Yes,45.0,Weekly,Virginia
3427,47,Female,No,31.0,Annually,Oregon
2562,32,Male,No,22.0,Quarterly,New York
3592,48,Female,No,38.0,Quarterly,South Dakota
4546,64,Other,Yes,0.0,Quarterly,Los Angeles
2636,59,Male,No,34.0,Fortnightly,Colorado
2079,49,Male,No,40.0,Weekly,Hawaii
916,31,Male,Yes,33.0,Fortnightly,Rhode Island
3420,23,Female,No,5.0,Bi-Weekly,West Virginia
1518,57,Male,No,12.0,Quarterly,New Hampshire
1918,38,Male,No,35.0,Bi-Weekly,Hawaii
491,57,Male,Yes,47.0,Monthly,Colorado
4155,22,Male,No,0.0,Weekly,Chicago
1324,58,Male,No,15.0,Every 3 Months,New York
1659,32,Male,No,47.0,Weekly,Alaska
3051,31,Female,No,28.0,Every 3 Months,Kentucky
4420,43,Male,Yes,19.0,Quarterly,Chicago
3259,31,Female,No,11.0,Bi-Weekly,New Jersey
1041,68,Male,Yes,7.0,Fortnightly,North Carolina
2525,60,Male,No,23.0,Quarterly,Kansas
653,64,Male,Yes,27.0,Weekly,Minnesota
2264,44,Male,No,42.0,Quarterly,Indiana
2590,52,Male,No,31.0,Annually,North Dakota
2914,43,Female,No,12.0,Every 3 Months,Wyoming
1224,69,Male,No,21.0,Weekly,Kansas
4619,28,Other,No,0.0,Monthly,Los Angeles
2304,51,Male,No,31.0,Fortnightly,New Jersey
1265,52,Male,No,1.0,Bi-Weekly,Vermont
1478,24,Male,No,1.0,Every 3 Months,Oregon
1912,65,Male,No,32.0,Bi-Weekly,Arizona
953,36,Male,Yes,28.0,Monthly,Idaho
3190,25,Female,No,30.0,Bi-Weekly,Kansas
1848,46,Male,No,49.0,Weekly,Arizona
2848,68,Female,No,3.0,Every 3 Months,Connecticut
1664,43,Male,No,1.0,Bi-Weekly,Maine
4027,68,Other,No,34.0,Weekly,Los Angeles
3624,39,Female,No,4.0,Weekly,Arkansas
1807,58,Male,No,24.0,Annually,Rhode Island
2838,65,Female,No,44.0,Weekly,Alabama
2549,42,Male,No,34.0,Monthly,Texas
3144,68,Female,No,26.0,Quarterly,Arizona
1831,50,Male,No,7.0,Annually,Kansas
4867,23,Female,Yes,4.0,Quarterly,New York
4687,44,Other,Yes,9.0,Monthly,Chicago
4599,31,Male,Yes,0.0,Quarterly,New York
1805,30,Male,No,39.0,Weekly,Louisiana
3149,37,Female,No,15.0,Weekly,West Virginia
4801,62,Other,No,0.0,Weekly,Houston
1787,45,Male,No,22.0,Monthly,Maryland
3177,36,Female,No,39.0,Monthly,Arkansas
3799,63,Female,No,23.0,Annually,Rhode Island
2348,37,Male,No,46.0,Every 3 Months,California
3856,40,Female,No,36.0,Quarterly,Illinois
4329,31,Other,No,37.0,Monthly,Phoenix
2342,56,Male,No,22.0,Every 3 Months,Connecticut
5043,38,Other,No,0.0,Quarterly,Houston
2440,55,Male,No,45.0,Annually,Arkansas
1881,34,Male,No,8.0,Monthly,New Jersey
3405,69,Female,No,34.0,Annually,South Carolina
601,22,Male,Yes,25.0,Monthly,South Carolina
4208,36,Female,Yes,0.0,Monthly,Houston
3716,63,Female,No,2.0,Monthly,Nebraska
1464,54,Male,No,1.0,Monthly,Oklahoma
4880,47,Female,Yes,0.0,Monthly,New York
1184,23,Male,No,4.0,Weekly,Louisiana
4703,21,Other,No,0.0,Quarterly,Los Angeles
4026,58,Other,No,0.0,Weekly,Houston
5068,68,Female,Yes,0.0,Quarterly,Los Angeles
2651,20,Male,No,46.0,Every 3 Months,Oregon
1624,64,Male,No,50.0,Annually,Indiana
1769,25,Male,No,2.0,Every 3 Months,Nebraska
816,30,Male,Yes,27.0,Bi-Weekly,West Virginia
4895,26,Female,No,0.0,Weekly,New York
279,57,Male,Yes,23.0,Annually,Hawaii
4911,48,Female,Yes,12.0,Quarterly,Houston
3138,34,Female,No,14.0,Monthly,Louisiana
2831,63,Female,No,13.0,Every 3 Months,Oregon
1701,62,Male,No,36.0,Monthly,West Virginia
2883,59,Female,No,23.0,Bi-Weekly,Oklahoma
2024,46,Male,No,28.0,Bi-Weekly,Idaho
4097,29,Female,Yes,18.0,Monthly,Los Angeles
1584,37,Male,No,8.0,Annually,Maryland
4832,19,Female,Yes,11.0,Quarterly,Houston
566,59,Male,Yes,10.0,Weekly,Idaho
4240,39,Male,Yes,20.0,Weekly,Phoenix
515,64,Male,Yes,47.0,Quarterly,Indiana
1569,51,Male,No,8.0,Monthly,Washington
159,25,Male,Yes,50.0,Monthly,Connecticut
4632,39,Male,Yes,10.0,Quarterly,Chicago
4997,64,Other,No,0.0,Quarterly,Houston
1827,45,Male,No,44.0,Annually,Indiana
2257,31,Male,No,33.0,Quarterly,California
867,67,Male,Yes,11.0,Bi-Weekly,New Mexico
150,38,Male,Yes,14.0,Monthly,Delaware
2309,49,Male,No,22.0,Quarterly,North Dakota
4882,35,Other,Yes,13.0,Quarterly,New York
3623,46,Female,No,12.0,Annually,Wisconsin
4004,22,Female,Yes,0.0,Monthly,Houston
5023,63,Female,No,14.0,Weekly,Phoenix
4767,34,Male,Yes,0.0,Monthly,Los Angeles
967,58,Male,Yes,19.0,Annually,Kentucky
4180,50,Male,No,42.0,Quarterly,New York
713,42,Male,Yes,36.0,Quarterly,New Hampshire
1942,55,Male,No,46.0,Quarterly,Vermont
455,37,Male,Yes,14.0,Bi-Weekly,New Jersey
2787,54,Female,No,41.0,Every 3 Months,Colorado
3474,63,Female,No,11.0,Weekly,Kansas
4603,38,Other,Yes,23.0,Weekly,Los Angeles
2911,32,Female,No,41.0,Monthly,Mississippi
3580,34,Female,No,19.0,Every 3 Months,Arizona
3362,47,Female,No,47.0,Bi-Weekly,Florida
4821,54,Other,Yes,0.0,Quarterly,New York
301,29,Male,Yes,24.0,Weekly,Iowa
4917,58,Female,Yes,3.0,Weekly,Houston
4753,48,Other,Yes,0.0,Quarterly,New York
3169,31,Female,No,14.0,Fortnightly,Montana
2807,45,Female,No,50.0,Annually,South Carolina
1674,21,Male,No,49.0,Bi-Weekly,Hawaii
4414,65,Male,No,0.0,Quarterly,New York
130,24,Male,Yes,49.0,Bi-Weekly,Pennsylvania
2233,65,Male,No,14.0,Fortnightly,North Carolina
709,37,Male,Yes,19.0,Fortnightly,Kentucky
1338,37,Male,No,19.0,Bi-Weekly,Tennessee
141,63,Male,Yes,50.0,Weekly,North Carolina
4872,56,Female,No,46.0,Monthly,Chicago
1274,41,Male,No,32.0,Every 3 Months,Mississippi
526,51,Male,Yes,41.0,Monthly,Iowa
697,44,Male,Yes,49.0,Monthly,Utah
1812,42,Male,No,33.0,Annually,Wisconsin
3768,59,Female,No,10.0,Fortnightly,New York
4782,61,Female,No,50.0,Quarterly,Chicago
4142,22,Other,Yes,0.0,Monthly,Los Angeles
2285,32,Male,No,20.0,Annually,Iowa
3126,33,Female,No,3.0,Quarterly,Oregon
4695,61,Other,No,45.0,Weekly,New York
1269,23,Male,No,25.0,Bi-Weekly,Idaho
5073,34,Female,Yes,0.0,Monthly,New York
277,25,Male,Yes,11.0,Fortnightly,South Dakota
529,34,Male,Yes,40.0,Annually,Maryland
72,36,Male,Yes,34.0,Annually,Virginia
2840,70,Female,No,30.0,Monthly,South Dakota
1317,28,Male,No,14.0,Bi-Weekly,Arkansas
4628,46,Female,Yes,32.0,Monthly,Phoenix
2521,64,Male,No,16.0,Every 3 Months,Illinois
3003,70,Female,No,19.0,Quarterly,Louisiana
1723,46,Male,No,14.0,Fortnightly,Massachusetts
3099,66,Female,No,50.0,Quarterly,New Mexico
65,65,Male,Yes,18.0,Fortnightly,Alabama
737,18,Male,Yes,32.0,Every 3 Months,Colorado
3347,30,Female,No,30.0,Quarterly,Oklahoma
1011,54,Male,Yes,37.0,Fortnightly,South Dakota
23,56,Male,Yes,32.0,Annually,California
2037,37,Male,No,46.0,Weekly,Minnesota
4730,70,Male,Yes,0.0,Quarterly,Chicago
1738,42,Male,No,50.0,Bi-Weekly,Ohio
1355,64,Male,No,21.0,Quarterly,Maryland
4106,40,Other,No,16.0,Weekly,Phoenix
4014,21,Female,Yes,0.0,Monthly,Phoenix
1531,59,Male,No,22.0,Quarterly,New Mexico
3506,48,Female,No,40.0,Every 3 Months,Indiana
3393,53,Female,No,6.0,Bi-Weekly,New Jersey
1792,62,Male,No,38.0,Annually,Montana
992,20,Male,Yes,40.0,Bi-Weekly,Wisconsin
823,35,Male,Yes,23.0,Annually,Mississippi
217,43,Male,Yes,21.0,Weekly,Massachusetts
2574,54,Male,No,1.0,Annually,New Mexico
135,43,Male,Yes,25.0,Monthly,Texas
614,61,Male,Yes,46.0,Bi-Weekly,Pennsylvania
1585,41,Male,No,46.0,Quarterly,Hawaii
4618,19,Female,Yes,30.0,Quarterly,New York
4964,43,Other,No,0.0,Weekly,Phoenix
4368,37,Other,Yes,0.0,Weekly,Phoenix
1410,34,Male,No,41.0,Fortnightly,Idaho
3092,68,Female,No,46.0,Annually,Nevada
4806,70,Male,Yes,43.0,Weekly,Houston
4850,18,Female,Yes,0.0,Weekly,New York
1381,51,Male,No,41.0,Fortnightly,Massachusetts
1409,58,Male,No,38.0,Weekly,Maine
3434,62,Female,No,28.0,Annually,Alaska
3002,29,Female,No,28.0,Quarterly,Montana
4415,20,Female,Yes,39.0,Monthly,Phoenix
2875,36,Female,No,2.0,Annually,Colorado
50,68,Male,Yes,34.0,Bi-Weekly,New Jersey
3046,42,Female,No,4.0,Bi-Weekly,Florida
4501,69,Other,Yes,25.0,Quarterly,New York
813,64,Male,Yes,32.0,Weekly,Alaska
4186,54,Other,No,23.0,Monthly,New York
3773,44,Female,No,35.0,Annually,New Hampshire
2756,59,Female,No,18.0,Annually,Nevada
744,21,Male,Yes,36.0,Weekly,North Carolina
2103,23,Male,No,23.0,Monthly,Idaho
245,53,Male,No,39.0,Weekly,Oregon
1092,44,Male,No,6.0,Fortnightly,North Carolina
1925,30,Male,No,42.0,Quarterly,Michigan
4013,60,Female,No,12.0,Quarterly,Phoenix
3298,67,Female,No,47.0,Monthly,West Virginia
3422,57,Female,No,27.0,Weekly,New Jersey
1868,45,Male,No,20.0,Quarterly,Delaware
54,29,Male,Yes,35.0,Weekly,Mississippi
2090,37,Male,No,41.0,Every 3 Months,Maryland
1257,45,Male,No,4.0,Fortnightly,West Virginia
952,47,Male,Yes,34.0,Monthly,Alaska
3537,55,Female,No,10.0,Monthly,Minnesota
4464,52,Female,No,1.0,Weekly,Chicago
3484,19,Female,No,21.0,Every 3 Months,Texas
3038,51,Female,No,2.0,Annually,Iowa
903,43,Male,Yes,5.0,Monthly,Kentucky
4940,27,Other,Yes,38.0,Weekly,Phoenix
3040,59,Female,No,31.0,Bi-Weekly,Alabama
4835,49,Female,No,49.0,Monthly,Houston
3562,63,Female,No,39.0,Fortnightly,North Carolina
4148,65,Female,Yes,23.0,Monthly,Chicago
344,27,Male,Yes,26.0,Monthly,Nebraska
4044,40,Other,No,0.0,Quarterly,Phoenix
302,46,Male,Yes,25.0,Every 3 Months,Pennsylvania
767,57,Male,Yes,13.0,Monthly,Nevada
886,41,Male,Yes,49.0,Every 3 Months,Ohio
1134,36,Male,No,29.0,Weekly,Connecticut
3464,27,Female,No,45.0,Fortnightly,Maine
507,28,Male,Yes,48.0,Annually,Georgia
1256,30,Male,No,38.0,Fortnightly,Indiana
4094,36,Female,No,34.0,Weekly,Houston
3185,61,Female,No,30.0,Quarterly,Hawaii
2890,64,Female,No,21.0,Annually,Minnesota
4353,60,Male,Yes,0.0,Quarterly,Los Angeles
4344,31,Female,Yes,39.0,Quarterly,Los Angeles
1867,31,Male,No,9.0,Fortnightly,Alaska
3826,49,Female,No,47.0,Fortnightly,Hawaii
4272,67,Female,No,0.0,Quarterly,Chicago
872,47,Male,Yes,45.0,Quarterly,Hawaii
3353,55,Female,No,7.0,Bi-Weekly,Washington
3263,42,Female,No,21.0,Every 3 Months,Indiana
1140,58,Male,No,42.0,Bi-Weekly,Alabama
4441,65,Female,No,30.0,Weekly,Los Angeles
3636,52,Female,No,17.0,Fortnightly,Colorado
359,48,Male,Yes,36.0,Every 3 Months,Minnesota
4889,60,Male,No,3.0,Monthly,Phoenix
1735,31,Male,No,16.0,Quarterly,Missouri
2393,40,Male,No,36.0,Annually,Missouri
83,19,Male,Yes,21.0,Every 3 Months,Georgia
928,28,Male,Yes,8.0,Bi-Weekly,New Mexico
1576,52,Male,No,28.0,Fortnightly,California
4777,41,Male,Yes,0.0,Monthly,Chicago
4789,20,Female,No,0.0,Weekly,Chicago
1666,40,Male,No,49.0,Monthly,New Mexico
443,29,Male,Yes,31.0,Quarterly,Michigan
1578,68,Male,No,7.0,Fortnightly,Delaware
4825,66,Other,No,0.0,Weekly,Houston
211,45,Male,Yes,6.0,Fortnightly,Vermont
3579,46,Female,No,22.0,Quarterly,Georgia
4303,23,Male,No,28.0,Quarterly,Chicago
280,23,Male,Yes,37.0,Monthly,Arkansas
4921,26,Male,Yes,0.0,Monthly,Los Angeles
2320,56,Male,No,29.0,Monthly,Maine
4912,60,Male,Yes,23.0,Weekly,Phoenix
476,21,Male,Yes,18.0,Annually,Ohio
348,36,Male,Yes,43.0,Fortnightly,Oregon
2189,41,Male,No,9.0,Weekly,California
4968,27,Male,No,0.0,Monthly,New York
4246,57,Male,No,0.0,Quarterly,Houston
4314,42,Female,Yes,0.0,Weekly,Los Angeles
2060,56,Male,No,50.0,Weekly,California
3255,21,Female,No,11.0,Every 3 Months,Indiana
416,67,Male,Yes,40.0,Monthly,Connecticut
3459,68,Female,No,24.0,Quarterly,West Virginia
3197,24,Female,No,21.0,Fortnightly,Wisconsin
3721,21,Female,No,13.0,Quarterly,South Carolina
1400,19,Male,No,48.0,Annually,Nebraska
558,18,Male,Yes,31.0,Weekly,Alaska
2965,44,Female,No,13.0,Fortnightly,Ohio
2173,28,Male,No,6.0,Fortnightly,Rhode Island
4608,67,Female,Yes,32.0,Monthly,New York
4252,67,Female,Yes,1.0,Quarterly,Los Angeles
1133,50,Male,No,25.0,Fortnightly,North Carolina
4761,63,Female,No,0.0,Quarterly,New York
3342,55,Female,No,35.0,Monthly,Connecticut
4698,42,Other,Yes,0.0,Weekly,New York
2575,27,Male,No,26.0,Fortnightly,Florida
4813,66,Other,No,47.0,Quarterly,New York
2179,21,Male,No,32.0,Annually,Florida
4602,34,Other,Yes,35.0,Weekly,Los Angeles
1103,52,Male,No,24.0,Fortnightly,Texas
2280,53,Male,No,35.0,Quarterly,West Virginia
3893,35,Female,No,5.0,Fortnightly,Michigan
172,29,Male,Yes,4.0,Weekly,Virginia
957,29,Male,Yes,42.0,Quarterly,Mississippi
175,41,Male,Yes,37.0,Annually,Vermont
4173,53,Other,No,0.0,Quarterly,Chicago
2706,65,Female,No,1.0,Bi-Weekly,Washington
4334,29,Female,No,0.0,Weekly,Houston
2494,21,Male,No,6.0,Every 3 Months,Maine
499,43,Male,Yes,27.0,Monthly,Iowa
2683,59,Female,No,5.0,Every 3 Months,North Carolina
1917,26,Male,No,3.0,Bi-Weekly,Connecticut
4114,58,Other,Yes,0.0,Quarterly,Los Angeles
1441,27,Male,No,13.0,Monthly,Arizona
4600,60,Other,No,20.0,Quarterly,Chicago
3364,58,Female,No,46.0,Bi-Weekly,California
3133,33,Female,No,26.0,Quarterly,Michigan
4864,25,Female,Yes,37.0,Quarterly,Houston
2962,33,Female,No,21.0,Bi-Weekly,New Hampshire
2185,38,Male,No,16.0,Every 3 Months,Nevada
4525,60,Female,Yes,3.0,Quarterly,Phoenix
3775,57,Female,No,48.0,Fortnightly,Alaska
758,41,Male,Yes,18.0,Quarterly,Minnesota
800,55,Male,Yes,31.0,Annually,Nevada
725,37,Male,Yes,36.0,Every 3 Months,New Hampshire
4471,35,Other,No,0.0,Quarterly,Los Angeles
2551,53,Male,No,30.0,Fortnightly,New Hampshire
1635,28,Male,No,30.0,Every 3 Months,South Carolina
1886,26,Male,No,35.0,Monthly,Nevada
3872,55,Female,No,20.0,Every 3 Months,Minnesota
2517,46,Male,No,36.0,Quarterly,Utah
3176,35,Female,No,26.0,Every 3 Months,Connecticut
4852,33,Female,No,34.0,Monthly,Los Angeles
4833,46,Female,Yes,31.0,Weekly,Chicago
3498,35,Female,No,16.0,Every 3 Months,Colorado
2335,49,Male,No,7.0,Monthly,Kansas
559,50,Male,Yes,43.0,Every 3 Months,Iowa
3006,18,Female,No,5.0,Weekly,Alaska
3207,36,Female,No,49.0,Monthly,California
1371,27,Male,No,41.0,Every 3 Months,Montana
4083,31,Other,Yes,23.0,Quarterly,New York
3159,30,Female,No,44.0,Monthly,Mississippi
446,42,Male,Yes,18.0,Annually,Iowa
2213,59,Male,No,22.0,Quarterly,Nebraska
4939,65,Other,No,5.0,Monthly,Chicago
1214,68,Male,No,14.0,Every 3 Months,Kentucky
1740,21,Male,No,23.0,Weekly,Minnesota
1322,59,Male,No,45.0,Every 3 Months,Missouri
1394,46,Male,No,14.0,Fortnightly,Idaho
1499,59,Male,No,46.0,Fortnightly,Illinois
4522,51,Male,No,35.0,Monthly,Houston
4862,37,Other,Yes,0.0,Monthly,New York
2267,20,Male,No,32.0,Weekly,Missouri
3862,64,Female,No,49.0,Monthly,Wyoming
1389,62,Male,No,40.0,Quarterly,Arkansas
3763,65,Female,No,13.0,Annually,New York
3802,26,Female,No,36.0,Fortnightly,Kentucky
1450,18,Male,No,20.0,Every 3 Months,New York
571,65,Male,Yes,20.0,Annually,Iowa
1406,33,Male,No,39.0,Monthly,New Hampshire
381,39,Male,Yes,19.0,Weekly,New Hampshire
1766,68,Male,No,41.0,Quarterly,New Mexico
4037,23,Female,Yes,0.0,Weekly,Houston
4039,35,Female,Yes,24.0,Monthly,Los Angeles
2816,33,Female,No,40.0,Every 3 Months,Idaho
2937,31,Female,No,46.0,Weekly,Washington
3110,60,Female,No,47.0,Fortnightly,Illinois
4068,42,Male,No,0.0,Monthly,Phoenix
3240,33,Female,No,30.0,Monthly,Colorado
1854,29,Male,No,11.0,Fortnightly,North Dakota
516,28,Male,Yes,7.0,Monthly,Kentucky
282,38,Male,Yes,22.0,Bi-Weekly,Oklahoma
1667,51,Male,No,47.0,Annually,Arkansas
2749,24,Female,No,16.0,Annually,Virginia
2446,63,Male,No,50.0,Weekly,Tennessee
2129,62,Male,No,21.0,Weekly,New Mexico
1424,51,Male,No,12.0,Every 3 Months,Michigan
4147,56,Other,No,14.0,Quarterly,Phoenix
3828,62,Female,No,47.0,Fortnightly,Montana
3840,66,Female,No,14.0,Quarterly,Connecticut
3122,63,Female,No,16.0,Weekly,Louisiana
2127,63,Male,No,28.0,Monthly,Alabama
3367,38,Female,No,47.0,Quarterly,North Carolina
3312,29,Female,No,18.0,Annually,Florida
137,39,Male,Yes,4.0,Quarterly,South Carolina
3628,39,Female,No,48.0,Every 3 Months,Delaware
4378,22,Other,No,7.0,Monthly,Chicago
4059,27,Male,Yes,36.0,Quarterly,Chicago
2488,57,Male,No,16.0,Bi-Weekly,Montana
201,25,Male,Yes,29.0,Monthly,Pennsylvania
3804,48,Female,No,14.0,Weekly,Connecticut
4491,38,Other,Yes,11.0,Weekly,Houston
427,43,Male,Yes,19.0,Quarterly,Louisiana
3672,62,Female,No,20.0,Quarterly,Illinois
3529,38,Female,No,33.0,Annually,Maine
3198,27,Female,No,29.0,Every 3 Months,Maine
4651,47,Male,No,0.0,Quarterly,New York
4121,38,Other,Yes,0.0,Monthly,Houston
2137,47,Male,No,25.0,Fortnightly,New York
4765,67,Male,No,50.0,Monthly,Houston
3228,28,Female,No,42.0,Quarterly,Alaska
2936,58,Female,No,11.0,Weekly,North Carolina
2255,24,Male,No,44.0,Every 3 Months,North Dakota
1297,48,Male,No,16.0,Bi-Weekly,South Dakota
4866,23,Other,No,0.0,Quarterly,Houston
479,35,Male,Yes,48.0,Annually,Kansas
76,64,Male,Yes,21.0,Annually,Utah
117,55,Male,Yes,12.0,Annually,Virginia
1566,58,Male,No,48.0,Annually,Idaho
706,25,Male,Yes,49.0,Quarterly,Arkansas
2014,39,Male,No,25.0,Quarterly,Virginia
3487,51,Female,No,6.0,Weekly,North Carolina
1753,34,Male,No,14.0,Quarterly,South Dakota
3660,27,Female,No,46.0,Annually,Illinois
2591,57,Male,No,35.0,Annually,California
5045,60,Male,No,2.0,Monthly,Houston
1435,59,Male,No,21.0,Bi-Weekly,New York
4158,24,Female,No,0.0,Monthly,Chicago
2563,57,Male,No,27.0,Fortnightly,Arizona
2307,27,Male,No,8.0,Bi-Weekly,Florida
1707,37,Male,No,25.0,Fortnightly,North Dakota
2688,61,Female,No,12.0,Bi-Weekly,Delaware
1428,31,Male,No,8.0,Annually,South Dakota
2503,46,Male,No,17.0,Every 3 Months,Idaho
1821,19,Male,No,31.0,Monthly,Washington
724,35,Male,Yes,43.0,Monthly,Missouri
1111,28,Male,No,31.0,Bi-Weekly,Texas
1286,64,Male,No,45.0,Fortnightly,North Carolina
3722,62,Female,No,10.0,Annually,Connecticut
2111,52,Male,No,36.0,Every 3 Months,Montana
4958,28,Female,No,0.0,Monthly,New York
4345,43,Male,Yes,50.0,Monthly,New York
3059,41,Female,No,3.0,Fortnightly,West Virginia
1672,31,Male,No,25.0,Weekly,Utah
2247,49,Male,No,39.0,Every 3 Months,Hawaii
1382,30,Male,No,48.0,Quarterly,Illinois
3604,45,Female,No,5.0,Weekly,Louisiana
3188,67,Female,No,28.0,Weekly,Texas
1640,41,Male,No,50.0,Annually,Missouri
1255,54,Male,No,2.0,Bi-Weekly,California
2550,41,Male,No,11.0,Every 3 Months,Virginia
3571,23,Female,No,32.0,Annually,Louisiana
500,36,Male,Yes,24.0,Monthly,Rhode Island
561,25,Male,Yes,12.0,Annually,Louisiana
4770,65,Male,No,0.0,Monthly,Chicago
3039,56,Female,No,36.0,Annually,Georgia
4615,29,Female,No,0.0,Weekly,Los Angeles
4212,45,Other,Yes,30.0,Weekly,Chicago
430,42,Male,Yes,21.0,Fortnightly,Washington
899,54,Male,Yes,19.0,Every 3 Months,Nevada
4327,68,Other,No,0.0,Quarterly,Phoenix
1308,23,Male,No,43.0,Annually,Missouri
2624,49,Male,No,38.0,Annually,Massachusetts
256,43,Male,Yes,25.0,Annually,Maryland
4172,55,Male,No,0.0,Monthly,Phoenix
2395,40,Male,No,23.0,Fortnightly,Connecticut
2509,23,Male,No,5.0,Bi-Weekly,California
4175,46,Other,No,8.0,Monthly,Houston
4692,57,Other,Yes,18.0,Weekly,Houston
242,36,Male,Yes,43.0,Bi-Weekly,Delaware
2169,23,Male,No,32.0,Quarterly,Connecticut
3729,62,Female,No,1.0,Annually,Vermont
3863,56,Female,No,9.0,Monthly,Idaho
4452,28,Female,Yes,0.0,Monthly,Los Angeles
3470,36,Female,No,12.0,Annually,North Dakota
4819,41,Male,No,0.0,Monthly,Chicago
3337,39,Female,No,24.0,Annually,Montana
1162,63,Male,No,37.0,Monthly,Oklahoma
71,22,Male,Yes,32.0,Every 3 Months,Alabama
4816,70,Other,Yes,10.0,Quarterly,Los Angeles
662,57,Male,Yes,39.0,Quarterly,Iowa
2977,30,Female,No,28.0,Fortnightly,Nebraska
1343,57,Male,No,11.0,Monthly,Arizona
4807,39,Female,Yes,0.0,Quarterly,Los Angeles
4159,59,Male,Yes,0.0,Monthly,Los Angeles
649,22,Male,Yes,35.0,Weekly,Michigan
1231,25,Male,No,49.0,Monthly,Illinois
4371,67,Other,No,0.0,Quarterly,Houston
3308,18,Female,No,1.0,Monthly,Pennsylvania
212,69,Male,Yes,45.0,Fortnightly,South Dakota
58,21,Male,Yes,17.0,Fortnightly,West Virginia
2888,23,Female,No,12.0,Bi-Weekly,Kentucky
3117,50,Female,No,1.0,Weekly,Montana
3114,46,Female,No,2.0,Weekly,Nebraska
138,68,Male,Yes,38.0,Weekly,Colorado
424,46,Male,Yes,21.0,Bi-Weekly,New York
1829,33,Male,No,45.0,Every 3 Months,New Hampshire
4548,66,Female,No,11.0,Monthly,New York
3643,47,Female,No,5.0,Annually,Arizona
2942,38,Female,No,27.0,Monthly,Pennsylvania
48,55,Male,Yes,36.0,Weekly,Montana
2265,51,Male,No,50.0,Monthly,North Dakota
4976,32,Female,No,49.0,Weekly,New York
1741,69,Male,No,10.0,Every 3 Months,Wisconsin
3020,19,Female,No,15.0,Annually,Utah
1945,30,Male,No,49.0,Every 3 Months,Arkansas
661,50,Male,Yes,39.0,Quarterly,Montana
